,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,Code
416,5.99934,-1.1181767,1.0006284,-1.0870482,0.3185806,0.9862214,-0.33980557,0.39352286,-0.81660056,-1.3119061,0.18995412,-0.38188988,0.42387038,0.20940003,0.042984247,0.6556786,a221
417,-5.944314,-0.49956876,-1.0906023,2.0463033,-1.3859923,0.11513323,-0.46698037,1.3649073,0.11272901,0.9114779,0.27786884,0.10156795,0.80634063,-0.4747813,0.45210418,0.14738679,250c
418,0.19473378,6.0387974,1.7947377,-3.498338,-1.0234053,2.869473,0.034050204,-1.1668031,1.634858,0.99420273,-0.30025372,0.31377015,-0.2383429,1.7315943,-0.05523362,-0.4945796,2539
419,2.8147964,-0.51964396,1.3105719,2.2293398,-2.8901942,-1.1580037,0.54778683,-0.86090744,0.025213009,-0.07166731,0.08216778,-0.063305974,0.032918446,-0.03537561,-0.17373197,0.21877718,a547
420,-3.2566755,-1.429238,1.3856041,0.8333587,-1.5665947,-0.36938697,-0.537752,0.42509758,-0.809548,1.000159,0.4463216,-0.19716722,-0.43796265,-0.03388902,-0.32104117,0.10505728,226e
421,-1.3960661,-5.407086,0.73680574,-0.6041328,-0.7380824,0.81169486,0.026292821,1.4582204,0.6713854,-0.52053595,-0.86269605,0.22154936,0.15369147,-0.43678844,-0.5938886,-0.10151619,25f2
422,-2.6403272,-0.9474529,-1.3605809,-1.438438,-0.3146359,-0.21367079,0.006786694,1.3423535,0.3143565,-0.2230902,0.7393288,-0.120668754,-0.28770825,0.10565859,-0.16550814,0.073550284,ab99
423,0.025541054,-4.456898,-1.1654276,1.3044769,-1.033484,0.059619863,0.21189098,0.76671696,0.6567684,-0.4139829,0.0785972,-0.27478856,0.4001101,-0.075315334,-0.57239896,-0.06323752,0448
424,-0.28023872,-2.6752064,-0.39592147,1.2935869,-0.85384315,-0.5749027,0.19747885,0.45306215,1.3373215,0.075101204,0.46830568,0.029268738,0.23990384,-0.24701513,-0.53970283,-0.17816696,047b
425,2.1729467,-0.19694218,-3.184629,-0.14992139,-0.5798323,-0.13588405,0.49175262,-1.3396959,-1.0253501,-0.45416498,0.5454299,-0.14613952,0.071817555,0.5637187,0.47931916,0.2562325,0c96
426,-2.527321,-3.7022004,0.85601515,0.103981964,0.30406958,0.13732806,-0.2189565,1.540402,0.95905125,0.09336942,-0.8087725,0.020927636,-0.12881525,-0.69348305,1.3903466,-0.2432597,10ea
427,-2.4273174,-0.9605419,1.3477254,-0.5499303,-0.46642685,-0.36343884,0.39075443,0.15231676,-0.68536645,0.04886448,-0.17087635,0.021948649,-0.0087812925,-0.003885406,-0.1631511,-0.41730055,2277
428,0.8493297,-0.5914188,0.14666915,-1.4545537,0.098051235,0.047047682,-0.59055316,-0.364258,-0.4620376,0.07847225,1.1642538,-0.50066274,0.95349234,0.12629192,0.31740096,-0.004101864,a55e
429,2.173695,-0.16108859,3.1694477,-0.8884554,0.76371855,0.63855124,-1.5044489,-0.6119586,0.3504707,-0.11302603,0.88476914,-0.10896802,-0.1522092,-0.07464581,-0.21298328,-0.05520562,a2e2
430,0.35962468,-1.3312536,-0.8431882,0.8686323,-1.1029361,-0.6601093,-0.012795186,-0.18167923,-0.33047265,-0.57905394,0.18079813,-0.21276923,0.45628586,0.36705628,-0.022123655,0.092534736,0460
431,-3.1949492,-3.2235117,0.021246625,-0.55273503,-0.042644992,0.60609883,-0.2770688,1.2689629,0.7995724,-0.11802712,-0.31179607,-0.22773626,-0.25220603,-0.52624655,0.35354626,-0.16793817,10d3
432,-1.7817544,2.1580093,-4.6152883,-3.222469,-1.5309651,0.86281854,0.027507761,1.2588507,2.1570683,0.24915609,-0.13463607,0.35204703,0.75345755,0.5914511,-0.06277818,0.121702254,174d
433,-2.4603326,1.1390847,-4.31331,3.4358618,-2.7600548,0.13440874,0.45275682,-0.7956216,-0.4952667,0.5722145,0.7968846,-0.4571395,0.45039883,0.0017258069,0.18770105,-0.31801707,1018
434,10.898621,1.0201979,-0.1483027,4.2875576,3.842078,0.8043657,0.44161367,0.92432374,-1.6135414,1.2619467,-2.2319021,-0.8943444,-0.5696876,0.36126158,1.3737354,0.24991319,17b5
435,4.421159,-3.906401,0.023781797,-2.8200269,-1.0846105,0.7826762,-3.2064953,0.78503,-0.66397613,-1.0086322,0.73443556,-0.26402622,-1.267427,0.6771363,-0.0052486244,0.7247218,a5c4
436,1.0845801,-1.2668993,2.952731,-1.894542,-0.7848226,-0.18675806,-0.10102255,-0.3132197,-0.8268566,0.40165427,-0.12226938,-0.24515165,0.5023311,0.1631167,0.038464677,-0.1206762,22af
437,-3.2578993,-1.77949,-0.38647154,-1.9522213,-0.11779701,0.47078964,0.20190293,2.023203,0.59328073,1.105487,0.63753176,-0.66368675,-1.2129593,-0.2345451,0.14764646,0.27496395,2511
438,0.9171805,-0.26111495,-1.295592,0.41118786,-1.5009851,-0.3810032,0.13660683,-0.020771109,0.8973079,-0.37878114,-0.059157442,-0.417426,-1.3156571,-0.056396715,-0.4078456,0.3106909,a23c
439,2.9224322,-0.7114847,0.5574173,-1.8618585,0.076538384,-0.7018179,-0.8541569,-1.0292481,0.42932567,-0.5495587,0.53097504,-0.06680462,-0.9803434,0.102987714,0.27074298,0.23441252,a209
440,-1.1942717,-2.2485693,-2.6264222,-0.74968374,-1.2133665,0.9835976,0.35038468,0.012229249,0.46906424,-0.8976498,-0.15213802,-0.45474032,0.30297092,-0.009867709,0.178113,-0.057168026,22c8
441,2.2376533,-2.0850189,-3.3387349,-2.1342,-0.23644902,0.7396069,0.94196755,-0.37650958,0.92040664,-0.2667354,0.8310463,-0.8661348,-0.52437943,-0.700299,0.025078371,-0.14413509,a5b0
442,-4.5916266,1.2875221,-3.0354986,-2.9473374,-0.2046607,1.0251861,0.32659808,0.74876827,1.3922386,-0.09453328,-0.6464224,0.045103263,0.032270763,0.28830004,-0.117770635,0.33752874,2505
443,-1.6990216,0.23610169,-4.6522856,3.2410636,-3.3270059,0.71751034,0.7373497,-0.9174581,-0.71401966,0.4902535,1.133094,-0.093899086,0.72970945,0.23090473,0.3985082,-0.25412625,103f
444,-4.1661806,1.3393784,-0.7009325,0.43603155,-0.85303146,-0.43957,-0.019560274,0.9552253,-0.29141477,-0.029410465,0.34021893,0.039252914,0.35718784,0.4110791,-0.08226802,0.4847779,04ae
445,-3.3357902,0.8858128,0.051413275,-0.06809955,-0.39873058,-0.8307359,-0.6538125,0.36947605,-0.74925953,-0.17249894,0.48650128,-0.16510418,0.17290658,-0.05265841,0.05671821,0.9148151,0474
446,-2.405808,-3.8806736,1.3635522,1.004499,0.62911516,-0.5377878,0.035716515,1.6619525,1.0162237,0.15880755,0.08787755,0.4034619,-0.23004049,-0.24717526,0.7671705,0.20025395,03d9
447,-3.5221667,-3.9731975,0.53014094,0.8103836,0.3891695,0.30074224,-0.0051789177,1.7429329,0.9824583,-0.0068327547,-0.81442827,0.36750445,0.085826136,-0.35731933,1.3577193,-0.092686646,10e7
448,0.150439,-1.4604769,-0.87988615,0.82293135,0.988637,-0.78544444,0.16871895,-1.862519,0.46531695,0.47351345,-0.2755774,-0.2045565,0.28780022,0.28195092,-0.19414313,-0.25797787,a54a
449,-1.8858911,-0.6035353,0.5897596,-1.853505,-1.3228577,0.1387015,0.21911633,-0.39775884,-0.7464985,-0.14328408,-0.4867152,-0.17802876,-0.08336316,-0.21626669,0.30889094,-0.049133442,2263
450,-5.21845,-4.5354576,0.13469991,1.351787,0.30333272,0.86400485,-0.48010918,0.69655234,-1.8990061,-0.4202689,0.27582702,0.8014483,0.37033063,1.2395676,-0.2838757,0.48591238,25fd
451,-0.089992315,0.069641754,0.53483325,-0.65951216,-0.42940593,-1.2985555,0.065628774,0.4077525,-0.36640304,-0.19623464,0.64514095,0.64746654,0.022863079,-0.01918283,0.00957237,0.2876956,a2d6
452,6.039248,-0.1279508,-1.6405072,0.6653912,0.29735893,-0.968276,0.848596,0.5644736,-0.49528858,-0.7610728,-0.7344114,-0.56773543,-0.040274795,-0.39161274,-0.55342746,0.32095298,a590
453,10.331214,-1.7577963,1.0578003,-2.3885682,0.7378056,0.008166924,-0.7446842,-1.0880326,0.9403994,0.8128743,0.43635634,0.13096529,-1.048796,0.57678616,-0.28064182,-0.36242098,2bea
454,-0.055845335,-3.788547,2.3206856,-0.16949728,-1.0750537,-0.59152883,-0.37848538,0.7922217,0.011381075,0.5265077,0.04858931,0.09607259,-0.40453377,0.14640336,-0.4667021,-0.19542289,2288
455,-1.1412449,-4.1783147,-1.8676027,-0.6703887,-0.5042829,1.283294,0.58375335,0.25648123,0.29574257,-0.49333423,0.34700412,-0.13032037,-0.33361694,0.22932094,-0.06886391,-0.08339332,ab7d
456,-2.6510618,-0.37931094,0.7339097,-0.1522235,-0.8855998,-0.5066331,-0.076326765,-0.6018167,-0.99355656,0.03565645,-0.03628274,0.21742219,0.119480476,0.01797043,0.08977317,0.15564464,1781
457,-4.4514976,2.168572,1.1270723,-0.5356164,0.9021419,-0.54499996,-0.4849095,-0.95428604,-0.6603354,0.6026155,0.86713845,-0.79761773,-0.55095255,0.27941266,-0.088942245,0.15265143,196c
458,-3.7584448,-2.3373086,-0.6300114,-1.3310333,0.060797863,0.8897366,0.055251133,0.4038452,-0.26514557,-0.663562,-0.4201493,0.122121125,-0.124788105,0.22989391,-0.03078733,0.27651292,1959
459,0.7892433,0.102549545,-2.8175373,-0.43158987,0.034168065,-0.42913398,-0.15743254,-0.5513214,-0.60780764,-0.559056,0.47475106,0.4600464,-0.092019156,0.1446765,0.31003252,0.10158876,0d27
460,1.052568,2.6665843,-4.698595,-3.0401397,-1.4737543,0.52531224,-0.07615744,0.9587459,1.0576622,0.6940677,-0.15054579,1.4587867,0.4992496,0.5283143,-0.01563925,0.096770994,2b30
461,-1.1271176,-3.0603178,-0.40550396,0.08777619,-1.7367703,0.15677023,-0.063999325,0.94000435,0.6458331,0.11528894,0.12620853,-0.020038243,0.56100595,-0.7758835,-0.41512686,-0.27423757,aba5
462,18.629553,-1.4143275,-0.4467525,1.6628009,-2.6887696,-1.4082868,-0.31960446,-0.99548215,1.2558577,-0.6562147,1.2172115,-0.63360566,-0.6348877,1.0075727,-0.124375306,-0.14355613,2b24
463,2.6147556,-2.2616472,1.0595978,-0.79436624,1.751739,-1.9374183,1.0389627,-0.29183277,0.32577088,-0.32744125,-0.6257702,0.1426711,0.045571655,0.26183873,-0.15743499,0.17861597,0d33
464,3.0527945,-1.2286729,-1.1881697,3.0471456,1.2985293,-1.7960244,0.49468353,0.81694514,0.519034,0.23126204,0.4384442,0.47220802,-0.5338005,0.57451224,1.7522346,-0.03559321,19a6
465,1.9572071,-0.4035544,-0.7279418,0.72679335,-1.234717,-0.49965397,0.37721643,-1.3641542,-0.3369811,-1.0210445,-0.47053346,-0.20835546,0.21035174,-0.026229851,0.176047,-0.034645367,1795
466,0.021443576,2.2266293,2.804232,1.072621,-1.8168058,-0.10906695,1.4029708,-1.0352578,0.0052460753,0.46896604,0.34136716,-0.054878782,-0.796371,-0.092377156,-0.29666752,-0.5807264,0deb
467,5.8548574,-1.479565,3.5651987,-3.1130621,-2.6005754,-0.9765414,-0.25710395,0.861622,0.6190903,1.3599563,0.5895511,0.3772146,-0.25147846,0.8622472,0.8548205,0.32958007,2bde
468,3.6293204,0.7120882,0.3296289,-0.3075897,0.16132905,-1.9483315,-1.9043146,1.1692256,-0.77387,0.10677918,0.96454114,-0.089709625,0.948294,0.029261004,-0.20669048,-0.1978789,a584
469,-6.4927745,-3.8912208,-0.28412783,2.5884066,2.2935417,0.5402579,-0.23387425,0.59850365,-0.59822476,-0.8526929,-0.44817933,1.0034081,0.30388394,1.3588394,0.90879244,-0.020399414,2e42
470,-2.4219255,1.4954524,1.9771888,-0.52629757,-0.8020383,-0.47885567,0.20652655,-0.95501536,-0.48223364,0.3286735,-0.27554306,-0.13745868,-0.09926139,0.14427741,0.056313504,-0.28715372,1965
471,2.7758226,-2.4862986,-0.38081035,0.25954303,0.18158807,-0.4774076,-0.43183458,1.2143278,-0.66134274,1.0291951,-0.5277359,-1.47608,0.08110287,-0.41909268,0.64453214,0.053677596,2be7
472,2.9514081,0.25054753,0.8145299,-0.34963125,0.45945492,-2.1745832,0.043136895,2.0287693,-0.06985861,-0.017920947,1.0171881,-0.14348021,0.17681465,0.35519248,-0.5412233,-0.39083818,a59f
473,-4.3642354,0.4141451,-1.0163356,-0.50194246,-1.7088593,-0.047736924,-0.082611665,1.1940259,0.28241488,0.9188447,0.13163275,-0.11793297,0.39218333,0.103554405,-0.35153487,0.36886194,ab72
474,-2.344019,4.345669,-4.372982,-1.9981673,1.3958747,-0.19131783,-0.85544634,1.0925604,1.1467007,0.59398997,-0.12747897,1.0649989,-0.1922727,1.167704,-0.062470004,0.072497375,2b3f
475,-3.2285805,-2.861681,-0.7225422,0.4253083,-0.4932752,0.81235164,0.47901422,0.11922977,0.20579818,0.010610904,-0.39797732,-0.455921,0.20317037,0.12003039,-0.49020016,-0.2626297,abac
476,-2.6634095,-3.2932603,0.10801187,0.23322979,0.33122817,0.062342796,0.6845896,0.5417627,0.53147787,-0.33084616,-0.29650325,-0.14185412,-0.4206978,0.17637631,-0.5472277,-0.005401767,abb9
477,0.28261504,-2.1591153,-5.005362,0.20156087,0.9123709,1.2837931,-0.12833326,-1.0237502,-0.22332263,-0.7540785,0.20948146,0.6650071,-0.75444853,0.7497959,0.13029687,0.36198995,0d2a
478,1.9536891,3.3439543,1.0687547,-3.142073,1.0776951,-1.3780394,1.8404946,0.16192372,-0.4802807,0.40650705,-0.46691,1.2974182,-0.9364049,-0.81448114,0.056887377,0.6922651,0cb6
479,-4.5422277,-2.6404033,-0.39094242,-0.6795472,-0.34185404,0.9083157,-0.4154627,0.8984091,-0.7488914,0.28769782,0.5143876,-0.40485543,-0.12084264,-0.18842193,-0.38966423,0.18971136,2b2b
480,5.805544,-3.7148285,-1.3241503,-2.6133945,-2.469609,0.36646217,-0.27455783,-0.13857037,2.038481,0.43235037,0.31117788,-0.60059404,0.25334898,-0.32299972,0.2341803,-0.37520763,2b18
481,-3.4660554,0.11618536,0.26480955,0.5110604,-0.22829373,-0.13467216,-0.17215206,-0.3182644,-0.5879472,0.3398181,0.6997953,0.09197646,-0.31314683,0.3003385,-0.048600353,0.004049827,a58b
482,3.3079684,-3.0986428,-0.08630498,1.2059683,0.94441926,-1.6906686,-0.2545303,0.7218578,1.2154837,0.51675045,1.3379451,0.91736513,0.09792519,-0.10544174,0.9194019,0.078049116,2bd3
483,5.489062,-3.6918824,-1.0159798,1.1835074,0.8325729,-0.8275879,0.29523575,-0.40811777,0.62709,1.8889261,-0.45248285,-0.3945616,-0.3221084,-0.5967861,-0.21800858,0.058933645,ab66
484,-1.7174368,1.7143588,1.8259612,0.7923463,-2.2252095,-0.16733558,-1.7843397,-1.2729834,-0.94936347,0.36565506,-0.2913231,0.272436,-0.33790103,-0.26236388,0.047321256,0.5894209,179c
485,-2.9294486,-2.678293,-0.2733139,-2.045557,-0.3763961,1.1690488,-0.39322525,0.38702813,-0.27743286,-0.085874856,0.03880805,-0.38122925,-0.44968858,-0.3218247,-0.1948658,0.08658844,1971
486,-2.4352098,1.3799976,-0.8555744,1.3483136,-2.592099,-0.93067646,0.13163494,-1.0268809,-0.73098326,-0.12995651,-0.2253538,-0.09722873,0.15975113,-0.53451425,0.31376538,-0.01512663,0c69
487,-2.754838,-0.58890325,1.566633,-0.0027489893,1.0873439,-0.14170504,-0.15500328,-0.10361566,0.8368098,0.062435076,0.09261884,0.27339864,-0.31492737,0.22041106,-0.5095086,-0.32603192,010b
488,-2.7062583,-3.1265712,-0.19101062,-2.0188127,0.61215144,0.8928891,-0.7058086,0.6384218,-0.011109019,-0.21338491,0.15930173,-0.9233006,-0.4898404,0.10005937,-0.3642175,0.15603785,0138
489,-1.9060669,-3.699274,-1.3461349,0.5923041,1.8264945,0.8640548,0.8390732,-0.370723,-0.18724543,-0.6901479,0.44718066,-0.29732335,0.6647284,1.1025972,0.007957752,0.36926517,15ba
490,10.00219,3.9180598,1.633195,-0.73794115,-1.1123929,0.73279095,-2.559644,1.7910342,-0.75748485,-1.626836,1.2185657,-0.79212713,0.9319624,0.068382144,0.26282376,0.37815812,1226
491,3.3616273,-3.4587815,-0.18066466,-0.33400914,0.8892055,-0.40503034,-2.190788,0.6202872,0.4098126,0.44401762,-0.9389552,1.0600787,-0.32617593,-0.6320371,-0.9247092,0.03362802,a037
492,11.71937,2.4802861,2.53949,1.3851656,-1.3682911,0.817394,-1.0093213,2.0766828,1.1848406,0.56408226,1.5770651,2.5423074,0.5482629,-0.04933687,-0.541228,-0.0015445383,271e
493,-1.32061,-1.7264479,1.6586406,-0.5952653,-0.203299,-0.99246377,-0.47359625,-0.03814375,-0.26621625,0.028867265,0.14409077,0.12737708,-0.33868313,0.103325695,-0.2909892,0.44387347,20a2
494,2.6586633,-2.73305,1.4082203,-0.76987565,2.1371355,-1.0420127,-0.12562074,0.9643839,-0.6776065,1.3251656,-0.51809245,1.1685245,0.5553032,-0.4677488,0.31373864,0.723901,a989
495,2.457359,0.81670916,1.4604311,-1.1310734,0.9187204,0.74944806,-1.2170739,0.22966889,0.35733855,-0.651901,1.0782253,0.28889868,-0.4169261,0.41785342,-0.13538066,-0.021619432,a0ef
496,-1.4059883,-4.506604,1.4505365,0.041862555,1.3333814,-0.25493932,-1.0486866,1.1722509,1.1066501,0.35171613,-0.20253494,-0.3015743,0.57517,0.036985643,0.29723465,0.022666767,a751
497,-1.9217621,1.5205824,1.4849501,-1.1324201,0.45583767,-0.7264663,-0.7271527,-0.73776037,-0.19658275,0.11648605,0.08607028,-0.40369052,0.3523001,0.09432455,0.16114461,0.80852735,2049
498,-5.1854014,2.7957103,-0.9688996,-2.4309342,-0.56017864,0.059147835,0.54400605,-0.086621255,0.31626144,0.68559057,-0.71290267,-0.38557607,0.28886658,0.52818114,-0.14595379,0.21143262,207c
499,-5.4252687,4.7085495,-0.33797562,-2.0342937,-0.53265476,-0.46857184,0.5400598,-0.35045457,0.65448177,1.7674062,-0.5124469,-0.69775814,0.22575636,0.8288005,-0.294231,-0.11191696,1540
500,0.23328434,-2.2083957,0.554877,0.3736024,-0.9084212,-0.46016732,-0.024394484,0.17991392,0.7698287,-0.21457711,0.10129989,0.19420993,0.043283354,0.040153954,-0.40297788,-0.5804276,01f3
501,-2.8655727,-0.12928607,-1.3090851,-2.5189753,-2.9290519,1.3888141,-0.0037142334,0.330049,-0.2667219,0.20056206,-0.54820466,-0.30723998,0.18316612,-0.7388849,0.04177497,-0.28101867,066d
502,0.654851,0.4557718,0.21023168,1.3743144,1.6304802,0.48164025,-0.613434,-3.0352278,1.1422651,0.9132942,0.053659026,-0.52819186,-0.15098312,0.06904442,0.36643788,0.18537681,1554
503,7.154828,-2.1898956,1.1416153,-2.396811,0.897385,0.08823683,1.9392884,-2.2319572,0.16463548,0.7663708,0.58604586,-1.1368904,-0.66410804,1.2794795,0.17825054,-0.3248603,12f9
504,7.6181397,-1.4897633,2.5994525,-1.40089,-0.6834833,0.48791936,2.0541527,-0.7946822,-0.31412283,-0.41932714,0.46557367,0.068615444,0.5019012,0.7275052,0.22845225,0.78731805,12ec
505,5.892966,5.7809734,-3.4622393,1.7780496,-0.9331005,1.2025942,-1.5794321,0.73643655,-1.3613703,-0.7479722,-1.3446764,0.0120793795,-2.5568352,0.64287955,-0.12874678,0.19777368,0a94
506,0.6663021,-2.3886106,-0.7357348,-2.0774107,1.447968,-0.2001089,-0.15742636,0.021248767,0.9209979,-0.7861753,0.07720443,0.20378615,-0.80607307,0.06836922,-0.024212018,0.04109216,a0db
507,4.8970985,-0.96341515,1.9495385,-1.4965878,-0.01719313,-1.3229102,-0.2306147,-0.1449233,0.5262214,-0.12846127,-0.17701103,0.586241,0.04465454,0.053051155,-0.13131475,-0.45698133,27f0
508,-1.1567432,-0.023460723,1.7016937,-1.7036089,1.7828689,-0.7075222,0.9267902,0.13272129,-0.43089938,-0.08773087,0.6111051,-0.49112308,0.0060460335,0.5965094,-0.12459758,-0.40975106,a745
509,6.9501805,-2.423339,-1.6963344,-0.14949119,1.0218931,-1.2398436,-0.7562419,-0.88350374,1.1206483,1.2646126,-0.090984896,0.10976416,0.002823953,-0.44995847,-0.1206496,0.28728637,270a
510,1.3263805,-0.37675104,-0.55812657,1.3178357,-1.650108,-1.377866,-0.39683273,-1.1353893,0.11154476,0.03457803,-0.41028753,-0.7560658,0.4771421,0.06650973,-0.04901785,-0.22743633,a023
511,-3.8016517,-0.05924755,2.58751,2.1981938,-0.19089696,0.7138877,-0.30415824,-0.09416557,-0.42953953,0.58764994,0.5599581,0.22895238,-0.3940415,0.10559822,-0.663596,-0.7159793,a7bd
512,0.47975957,0.049547713,4.4066625,1.1378359,0.2602875,0.6462515,-0.38513967,0.36420408,0.13978764,0.3787917,0.24044262,0.23559766,-0.124181196,-0.19220918,1.5293349,0.30279434,011f
513,-4.800509,0.2462179,-1.0968604,-1.5224015,-1.295369,1.1442096,-0.11740587,-0.5352113,-0.22442904,-0.2626269,-1.1133344,-0.10949083,0.045175098,-0.9049202,0.34022313,0.12529537,06a1
514,-0.32606697,-0.18048063,2.5765352,0.04469146,0.32610747,0.2990353,-0.043873183,-0.15604472,-0.30696708,0.5340742,0.8882478,-0.21114598,1.1006402,-0.14323236,0.8107264,-0.19050759,15ce
515,7.337968,-2.8475914,1.2342736,-1.5122874,2.6648273,-0.0832386,2.1407657,-1.6934925,0.30022958,0.7800594,-0.035455767,-0.81625235,-0.33196998,0.9422429,-0.48707682,-0.38349685,1232
516,1.845925,-2.460518,1.1048291,-2.745479,0.18513604,-0.45069855,-0.13614897,0.035292655,0.6615711,-0.38375434,-0.40260395,0.3927447,-1.2552577,-0.12639776,-0.15512697,0.11513817,a03a
517,-2.748248,-1.487366,-3.042354,0.23500489,3.004332,0.008068964,-2.6780517,-0.05713054,0.0791779,0.07296466,0.14074846,0.5854745,0.2087609,-0.42107138,-0.08001879,0.14144322,2713
518,-0.5027651,-2.0983303,0.72952867,-2.5622685,0.5550378,0.155732,-0.22873245,0.14246273,-0.034593087,-0.55032766,-0.08733716,-0.6845698,-0.56041783,0.048569456,-0.022833982,0.12969843,20ad
519,-1.6271477,-1.6898353,2.6956663,1.8831992,0.79840916,-2.0715175,-0.08942358,0.096442364,0.16885526,0.38269484,-0.51070845,0.3363138,-0.039618064,-0.22528315,0.5061124,-0.1502114,a7c6
520,-0.86821955,-2.1869175,1.6104462,-0.4478016,-0.16936062,-0.37728697,0.61456555,-0.07132179,0.6955702,-0.13080956,-1.201284,-0.20804837,-0.48734397,-0.26132008,1.153049,-0.5796251,0104
521,-3.0030258,-1.6045071,1.5479581,0.90702975,-1.3554633,0.03358812,-0.29202873,0.0046824943,-0.8113442,0.42758954,-0.53720003,0.5038628,0.7174921,0.39654997,0.27949658,-0.10179181,06c9
522,-2.7808387,0.47032624,1.4330343,-0.7625263,-0.9296874,-0.87219983,0.5519739,-0.46595207,-0.7641,0.23936489,-0.3796374,-0.016122105,-0.30814448,-0.15007788,0.09927462,-0.37129265,15b7
523,1.2597175,1.6242497,1.7375455,-1.0559434,-0.067601085,0.6719034,1.4885131,-1.1222703,-0.19563049,-0.8440991,0.66767144,0.933394,-0.07690441,0.11381979,0.61913395,-0.8244345,154f
524,8.306735,-2.2880297,-0.59501624,-1.5140855,0.10590064,-0.6001723,0.3796184,-1.7888479,-0.24700147,0.08733772,0.41339213,0.47659415,0.7650014,-0.5338078,0.23059395,0.07766689,12d1
525,0.7844822,0.1893198,4.002952,0.25229892,0.2387594,0.62532496,-0.2678696,-0.66796017,0.7043301,-0.21259372,-0.2912353,0.6037335,0.29115912,0.0061039706,-0.15327375,0.016987685,01fe
526,2.3830583,3.8024044,-3.8139598,-0.07417524,-0.62125933,0.59313166,0.7095819,0.33318952,0.42207974,-0.53277916,0.05131774,0.13982622,-0.43209997,-0.31722,0.12221154,0.7261959,0a8f
527,-5.3820815,2.8493428,0.25773224,-0.02029956,-1.0979753,-0.62130284,0.71202266,-0.45137733,-0.6346129,0.74924433,-0.23931031,-0.22795346,-0.29321367,-0.3791483,-0.033117887,-0.21629651,0662
528,-2.3969207,-2.5428987,1.2893134,2.4300516,1.520674,0.398245,-0.67426085,-1.1721983,-0.513486,0.42074597,-0.063326456,-0.26952243,-0.004426117,0.88283944,-0.63029534,-0.6118443,27d8
529,2.219573,-0.3605902,-1.1719043,-2.6885543,1.7049222,-0.35560217,-2.0775287,0.1790137,-0.6052314,0.14243302,-0.008662712,-0.502474,0.21691972,-0.5044874,-0.017226888,-0.022172855,a0e0
530,-3.0944555,2.6704242,0.73146105,-2.2632618,0.033842925,-0.17694956,0.5527533,-0.9520755,-0.88812935,-0.05657392,0.09077422,-0.5513922,-0.52630526,-0.22232582,0.28467947,-0.0077252495,2075
531,3.2993643,-1.3608526,-1.5056727,0.6574842,-0.11200186,-1.1724209,0.9172877,0.94344157,0.34363094,-0.88701904,0.78268814,-0.06912004,0.22603379,-0.2556174,-0.2208799,-0.11082503,a0d4
532,-2.2656147,3.1454663,-6.2066274,-0.24070176,-1.3270371,0.48870608,-0.5462914,1.0267733,1.1292664,0.81551343,0.11024971,1.5578383,1.1247398,0.5902534,-0.17492014,-0.06196705,27ff
533,8.139347,0.9715635,-1.83854,3.3590364,4.2703915,2.158323,-0.045115866,1.1986613,-0.2953776,1.7134125,-1.4321917,-0.86776596,-0.68607634,-0.32541165,1.1350462,0.06394396,2061
534,-0.96847254,-0.28009117,2.0974357,-0.75516754,0.8328605,-2.0571668,0.8945801,0.22790039,0.16231959,-0.1844152,-0.36454248,0.2967147,0.28276765,0.038541287,-0.19820958,0.078131355,a779
535,1.0346284,0.5105537,0.7507645,-1.5252168,0.8351097,-1.9461424,-1.4015173,0.08904744,0.18286876,-0.3119138,0.064040646,-0.20826171,0.5890389,0.043992553,0.0687996,0.48507792,a74c
536,4.0457096,3.2405393,0.117726795,2.398292,0.17343108,-0.06082294,-1.206074,-1.3929338,2.4111328,-0.79082924,-0.10780989,0.343963,-2.468311,0.1912181,-0.617787,0.37150028,1568
537,1.3486235,2.539247,-1.5645074,2.0396128,0.65032405,1.3757737,-3.9266953,-0.11450512,1.1371021,-1.5914054,-0.44883028,0.11403413,-2.7348588,0.70080465,0.20652455,0.23037219,155b
538,10.118358,2.089329,3.5808053,-0.673199,-0.5527533,1.6731615,1.1389629,2.7308645,-0.3824358,-1.2219371,1.3001877,0.6624412,1.3535411,-0.30895028,-0.3423855,-0.5931538,12e5
539,0.2969578,0.2628185,-0.5991085,-2.9646072,1.7010149,-0.7723295,0.041197166,-0.5875574,-0.8561732,-0.44427696,-0.48689678,0.39230245,0.06908441,-0.5224944,0.4370563,0.3102965,0a9b
540,-2.0790403,-0.77292997,1.1855202,1.9208385,-2.0154915,0.5303395,-1.6621691,0.244209,-0.5137023,-0.1702968,-0.7347988,0.62798405,0.42461768,0.1411493,0.192848,0.2857718,0676
541,-0.5649896,-1.1335155,1.7139707,-1.4770736,1.2083868,-1.2950102,0.16785628,0.070565596,0.41660112,-0.044355433,0.058561902,0.058609728,0.10779168,0.5302292,-0.21404918,-0.03083883,0110
542,-1.6191127,-0.11276275,-1.556424,-1.6659255,0.6589559,0.20441347,0.47704977,-0.47781911,-0.10392831,-0.63571113,0.625178,-0.33269763,0.7753999,-0.1143026,0.535411,-0.65318763,15c3
543,6.7170486,-0.0318863,3.1585941,1.2769184,-1.9761329,0.55852807,1.2712886,-0.74761724,-0.20467126,-0.1309198,0.6329055,-0.4849916,1.0868261,0.23463957,-0.26046988,0.41896588,123d
